"","Item_Identifier","Outlet_Identifier","Sale_preds_reg"
"664","FDD33","OUT046",3674.26026546948
"665","FDW35","OUT013",768.724555454324
"666","FDJ36","OUT017",1960.20290455637
"667","FDV51","OUT035",2798.12008419831
"668","FDW36","OUT046",1718.61135155664
"669","FDH35","OUT046",2653.47895280094
"670","NCS30","OUT027",3497.22855437246
"671","FDN49","OUT017",959.868095048703
"672","FDL08","OUT018",3645.46869903252
"673","FDI09","OUT013",4029.78618712254
"674","FDP19","OUT018",1793.19113803924
"675","FDU21","OUT010",-1147.17404345227
"676","NCP41","OUT045",1837.22156558963
"677","FDY10","OUT013",1833.07677256581
"678","FDP12","OUT018",398.141335515521
"679","NCN26","OUT049",1935.06921578399
"680","FDK44","OUT013",2814.94759427056
"681","FDC28","OUT049",1831.85788330474
"682","FDJ41","OUT027",5589.13524215672
"683","NCT29","OUT035",2114.07169404507
"684","NCH42","OUT019",1685.53066904048
"685","FDU60","OUT018",2424.57950162776
"686","FDS02","OUT045",3145.65017003731
"687","FDC51","OUT046",1995.00158346678
"688","FDU03","OUT013",2963.763452584
"689","FDX39","OUT045",3502.42840958033
"690","NCY05","OUT010",-1124.64048462823
"691","NCL06","OUT027",5511.17442087996
"692","FDD32","OUT035",1539.23998807929
"693","NCN41","OUT045",2061.19173403739
"694","NCX53","OUT049",2359.06544362835
"695","FDU57","OUT019",507.793534864853
"696","FDQ23","OUT046",1697.58306021782
"697","FDQ52","OUT045",3988.78572085132
"698","FDC14","OUT045",860.613314815677
"699","FDY09","OUT035",2952.99268694842
"700","FDQ28","OUT045",2612.27193259391
"701","FDV25","OUT046",3533.28746792651
"702","FDJ07","OUT035",2027.44384394272
"703","DRB25","OUT049",1777.48134792854
"704","FDK52","OUT019",1627.66800149214
"705","FDY52","OUT027",2479.58270903929
"706","FDB28","OUT046",3090.468793073
"707","FDT36","OUT035",749.475593371635
"708","FDV25","OUT017",3825.88249281444
"709","NCN07","OUT027",3524.51913889739
"710","FDC57","OUT017",3416.05490227769
"711","FDQ03","OUT018",3503.65813600882
"712","FDU23","OUT017",2952.94777096861
"713","NCX41","OUT035",3511.4654740801
"714","NCD06","OUT035",878.696674782947
"715","FDW08","OUT045",1825.07501631787
"716","NCU29","OUT017",2595.69687354224
"717","NCE06","OUT013",2550.68951634176
"718","FDV52","OUT010",130.0309453801
"719","FDB02","OUT017",3165.4921182807
"720","NCR18","OUT045",800.002487501405
"721","FDK16","OUT049",1619.10384431351
"722","NCQ29","OUT010",2306.54341143504
"723","FDZ01","OUT019",-134.272066444974
"724","FDW27","OUT035",2666.32862397183
"725","FDD17","OUT018",3468.34976711939
"726","FDW39","OUT013",2893.26670349447
"727","DRH59","OUT045",1292.45933709454
"728","FDS52","OUT013",1664.36634549172
"729","FDU40","OUT027",4526.23456375334
"730","NCF54","OUT013",2754.97304982508
"731","FDH46","OUT045",1803.54332516004
"732","NCP14","OUT049",1717.5804820024
"733","FDH50","OUT049",3127.2475654645
"734","DRF15","OUT010",671.896177196944
"735","FDV27","OUT027",2918.96503916207
"736","NCJ06","OUT049",1992.35368344828
"737","FDN02","OUT018",2999.51938066203
"738","FDQ51","OUT049",927.565111397954
"739","FDQ07","OUT017",3867.01719802632
"740","FDS45","OUT049",1840.60233358002
"741","NCJ06","OUT045",2011.60418797897
"742","FDD36","OUT035",2039.08005454549
"743","FDY25","OUT045",3036.41316911584
"744","FDU52","OUT046",2445.42868664948
"745","DRK47","OUT017",3870.10541194653
"746","NCL30","OUT017",2295.63351118963
"747","FDN22","OUT035",4129.72514655835
"748","NCF30","OUT027",3413.5116425951
"749","FDK03","OUT035",4190.22813927703
"750","FDT45","OUT017",1180.97174703992
"751","NCC54","OUT027",5215.40352910505
"752","FDP08","OUT018",2877.48742698722
"753","FDU44","OUT046",2676.10848767853
"754","DRG39","OUT035",988.327154843587
"755","FDU32","OUT049",2097.36935207758
"756","FDY27","OUT049",2915.99411204218
"757","NCP54","OUT013",1973.02762850332
"758","NCZ41","OUT049",2109.87282579816
"759","DRL49","OUT013",2296.31595892596
"760","FDI05","OUT018",970.899098371262
"761","FDY56","OUT045",3758.13618726626
"762","DRC13","OUT013",2062.76520690494
"763","NCV29","OUT017",3131.25258370424
"764","FDR24","OUT049",1583.63791166746
"765","FDZ34","OUT018",2783.85006582365
"766","FDP37","OUT035",2151.99536728234
"767","FDX08","OUT027",4365.53999083233
"768","FDS57","OUT045",2336.42358080084
"769","NCG18","OUT049",1722.17857126634
"770","FDK25","OUT018",2434.38230134944
"771","FDH53","OUT049",1442.83723097056
"772","DRI59","OUT018",3260.50366845576
"773","FDA52","OUT046",2812.64718955926
"774","FDT20","OUT010",-1050.18653595757
"775","FDE36","OUT019",742.488825555821
"776","FDI24","OUT017",3050.35458329944
"777","FDB28","OUT018",2834.92136095136
"778","FDV11","OUT017",3133.04624511799
"779","FDP01","OUT046",2505.80471653334
"780","FDD34","OUT027",4027.54489186269
"781","FDJ50","OUT027",2356.21256256039
"782","FDZ44","OUT013",1974.84442618149
"783","DRO59","OUT035",1384.84972630821
"784","DRB48","OUT045",795.948281429982
"785","FDR21","OUT018",2494.67137979309
"786","NCE42","OUT010",1948.88396711978
"787","FDO23","OUT046",1489.77732908204
"788","NCE30","OUT018",3035.14492794714
"789","FDQ22","OUT035",785.824069574022
"790","FDY01","OUT045",1993.33793644293
"791","FDS08","OUT017",3137.47929724853
"792","FDG28","OUT018",3644.35976953754
"793","FDQ51","OUT018",587.251649306651
"794","FDB05","OUT017",4187.05106788668
"795","FDO56","OUT049",2052.10231766662
"796","FDE02","OUT018",1259.92416053593
"797","FDN45","OUT017",3776.87631652432
"798","FDS09","OUT013",882.281842318996
"799","NCA54","OUT018",2572.28909851599
"800","FDP09","OUT010",1623.31166668464
"801","FDC53","OUT045",1692.32180887688
"802","NCM55","OUT017",3214.20059525965
"803","FDL09","OUT018",2423.28862975003
"804","FDA11","OUT019",-382.198232227089
"805","FDA50","OUT045",1580.77819295001
"806","FDC23","OUT017",3155.5537988357
"807","FDE22","OUT049",2629.81245027314
"808","FDD23","OUT046",3042.86350748941
"809","NCA29","OUT049",2817.01591300365
"810","FDK38","OUT046",2379.33140912023
"811","DRC13","OUT046",1980.72002217671
"812","NCP43","OUT049",2930.49302014753
"813","FDX28","OUT049",1664.51016265544
"814","FDF08","OUT049",1628.37447091899
"815","FDZ33","OUT046",2362.38268885149
"816","FDD10","OUT049",2971.23884353348
"817","FDO58","OUT017",2855.36250109049
"818","FDI50","OUT017",3998.21951693412
"819","FDO58","OUT045",2732.22225482909
"820","FDX08","OUT013",2949.366251971
"821","NCK17","OUT010",-1049.87213976449
"822","FDF39","OUT035",4296.87623904365
"823","FDU45","OUT010",101.459978006847
"824","NCJ18","OUT018",1542.01847494463
"825","DRC27","OUT019",1950.13721451336
"826","DRC25","OUT035",1508.84434581285
"827","FDU59","OUT035",2700.52535347277
"828","FDU28","OUT035",3186.51480750484
"829","NCP30","OUT046",662.883691294984
"830","FDB39","OUT018",606.381053385228
"831","FDE41","OUT013",1453.74800095321
"832","DRH11","OUT010",-814.886857318215
"833","FDA58","OUT045",3812.39669516366
"834","FDU50","OUT046",1856.82690780936
"835","FDM34","OUT013",2092.02585149835
"836","FDM44","OUT027",3134.52114050209
"837","FDR39","OUT045",3009.54864988058
"838","FDM25","OUT045",2947.30647608768
"839","FDQ49","OUT049",2646.46683378847
"840","DRH25","OUT018",579.833341323172
"841","FDM09","OUT027",4194.98889254477
"842","FDL44","OUT019",721.726876038955
"843","NCR42","OUT018",255.877523638042
"844","DRL59","OUT046",890.045200344728
"845","FDX43","OUT013",2738.00534358099
"846","DRK47","OUT010",1840.56927929157
"847","FDU48","OUT018",1831.15402597218
"848","FDY12","OUT045",963.694266953371
"849","NCN43","OUT018",1685.27845636643
"850","NCM55","OUT018",2622.5509335378
"851","FDQ21","OUT027",3432.49160846294
"852","FDX13","OUT035",4141.37824034196
"853","NCK30","OUT027",5411.9967875209
"854","FDG20","OUT049",2940.14978034248
"855","DRG27","OUT017",904.785693814661
"856","FDY14","OUT018",3853.09506871549
"857","FDP59","OUT035",1848.90214820492
"858","FDU60","OUT017",3026.89000389085
"859","NCC18","OUT019",736.097266039776
"860","DRJ39","OUT017",3692.58705639955
"861","FDS07","OUT049",1940.82882740599
"862","FDM08","OUT027",5047.87352317821
"863","FDP51","OUT045",2070.09773432601
"864","FDU16","OUT035",1493.5797698096
"865","FDH12","OUT013",1742.53805026482
"866","DRE48","OUT010",1357.18196527813
"867","NCL42","OUT027",5277.34301728164
"868","FDR21","OUT045",2908.73991191853
"869","NCW29","OUT035",2246.94192019463
"870","FDO11","OUT013",4051.67298602554
"871","NCM31","OUT049",2330.18353660846
"872","FDV35","OUT019",544.646796050874
"873","FDF58","OUT017",1298.97069183934
"874","NCE43","OUT049",2737.16437228142
"875","FDA02","OUT035",2454.41665602153
"876","DRL37","OUT010",-1021.10648780301
"877","FDR24","OUT018",1244.84584195321
"878","FDW59","OUT049",1461.60707203412
"879","FDS22","OUT049",897.911208053631
"880","FDW24","OUT017",1118.8903151701
"881","FDU24","OUT035",1700.49694524011
"882","FDA21","OUT027",4406.94893729014
"883","FDH58","OUT027",3324.86892186258
"884","FDW36","OUT018",1400.85661060243
"885","FDI45","OUT027",4239.17399146337
"886","FDU01","OUT018",2758.87332947595
"887","FDF35","OUT027",3203.65695296433
"888","FDU43","OUT019",1928.85571906941
"889","FDE24","OUT019",385.193067659342
"890","FDK50","OUT049",2731.31211192357
"891","FDG31","OUT045",1148.55035104527
"892","FDC60","OUT045",1597.22730394933
"893","FDL36","OUT013",1489.6626260597
"894","FDP21","OUT013",3087.92429279175
"895","FDW16","OUT045",1591.01597417452
"896","FDX02","OUT017",3790.93814218284
"897","FDQ58","OUT027",3909.64194947775
"898","FDT51","OUT046",1842.69629715145
"899","FDD59","OUT049",1455.12148398628
"900","NCM42","OUT018",1454.21216074681
"901","FDA57","OUT018",402.627368728363
"902","FDZ48","OUT035",1963.07710814662
"903","FDE46","OUT045",2532.78797762393
"904","NCZ30","OUT019",16.6164833931523
"905","FDB56","OUT017",3337.37095526032
"906","FDA25","OUT027",3202.25930403654
"907","FDD20","OUT013",2086.7761862837
"908","FDL25","OUT013",1562.72275189654
"909","NCO18","OUT049",2884.31204367304
"910","FDJ45","OUT017",1053.8305736956
"911","FDR12","OUT035",2908.39304689695
"912","NCF19","OUT010",-977.577024438049
"913","FDK25","OUT046",2674.4456544457
"914","NCR17","OUT046",1836.58141391001
"915","FDC52","OUT046",2443.46972516664
"916","NCA54","OUT017",3123.4890408032
"917","FDR45","OUT010",2044.82705729995
"918","NCM19","OUT049",1903.158780871
"919","FDF39","OUT027",5624.7527537986
"920","FDX23","OUT049",1672.25673758361
"921","FDD58","OUT027",3048.59002299619
"922","FDX28","OUT013",1611.96739152072
"923","NCD31","OUT013",2595.12073928489
"924","FDU57","OUT018",2155.8406600355
"925","FDI27","OUT046",778.844258909054
"926","NCM42","OUT046",1715.9037407153
"927","FDD32","OUT027",2852.94131563293
"928","FDI34","OUT013",3681.0062802183
"929","NCM29","OUT049",2181.20772043297
"930","FDG46","OUT018",1582.92818860642
"931","DRC01","OUT010",-881.054298259333
"932","FDB15","OUT027",5540.67722390864
"933","NCA17","OUT027",3840.28836868516
"934","FDF10","OUT046",2369.55261032025
"935","FDR26","OUT027",4253.3728866652
"936","FDI02","OUT049",1954.00427268769
"937","NCM54","OUT010",264.230975920143
"938","FDF14","OUT013",2480.75511590584
"939","FDJ33","OUT010",221.284335948912
"940","FDM20","OUT035",4065.18959548785
"941","FDC03","OUT027",4555.00224672911
"942","NCX05","OUT046",1852.08269615231
"943","NCM41","OUT027",2935.50473637615
"944","NCU29","OUT010",623.85451644692
"945","FDQ59","OUT017",1686.64714172589
"946","FDH46","OUT010",-59.2872226849752
"947","FDH09","OUT013",1065.6388697406
"948","NCD06","OUT045",836.314576077166
"949","FDC15","OUT035",2545.15618065307
"950","DRD37","OUT027",2196.17910230726
"951","FDT28","OUT027",3804.27273116654
"952","FDR28","OUT027",4082.22569061377
"953","FDT38","OUT017",1634.18323724529
"954","FDV34","OUT027",2727.11671636685
"955","FDY52","OUT035",1170.69118312879
"956","FDB34","OUT013",1425.62454238765
"957","DRL23","OUT018",1436.54633347715
"958","DRB24","OUT046",2446.63267787255
"959","FDJ50","OUT046",936.372554870951
"960","FDQ49","OUT035",2661.36842811674
"961","FDP20","OUT035",2171.64582214343
"962","FDV19","OUT027",4067.51253102037
"963","NCR54","OUT045",3167.20462069983
"964","FDO09","OUT010",2377.60608868816
"965","FDS57","OUT018",1984.58495283648
"966","FDN10","OUT049",1978.27549701704
"967","FDV23","OUT049",2101.8882838441
"968","FDY28","OUT049",3484.18035210256
"969","DRG51","OUT013",2592.66224462539
"970","FDD45","OUT019",-391.449572436253
"971","NCL18","OUT027",4440.18839881859
"972","NCM29","OUT013",2123.91742425981
"973","FDF17","OUT027",4541.19220896372
"974","FDE22","OUT017",2846.91836271322
"975","FDQ22","OUT017",914.886257883593
"976","FDS01","OUT013",2925.68972540557
"977","FDW35","OUT027",2183.75232768178
"978","FDJ33","OUT046",2020.84418533486
"979","NCF54","OUT035",2838.04178810756
"980","FDE09","OUT013",1845.03925404134
"981","NCE06","OUT045",2627.16813229444
"982","DRH49","OUT049",1393.20731976203
"983","FDY43","OUT045",2829.1419644294
"984","NCT05","OUT017",4301.06395242962
"985","FDZ34","OUT045",3168.35413564634
"986","FDL38","OUT017",1780.88102401156
"987","FDZ31","OUT017",3353.21733715283
"988","FDR14","OUT035",997.965904602118
"989","NCN54","OUT049",1351.29067827601
"990","NCC42","OUT027",3676.16795798467
"991","FDK08","OUT017",1985.04919852442
"992","FDP59","OUT013",1782.95470832502
"993","FDV22","OUT035",2693.92917058004
"994","FDD33","OUT035",3864.28261787765
"995","DRE60","OUT027",4988.50063723036
"996","FDK52","OUT046",3556.5447261872
"997","FDA02","OUT017",2625.49948937106
"998","FDM56","OUT049",1884.50888159404
"999","FDE57","OUT035",2442.90029741649
"1000","FDM32","OUT045",1580.75915034421
"1001","NCQ30","OUT027",3370.04534492159
"1002","FDQ27","OUT027",3201.13051941563
"1003","FDT60","OUT027",3446.54923801242
"1004","FDU43","OUT049",3969.83619735998
"1005","NCO55","OUT035",1832.58321427761
"1006","FDG02","OUT045",3173.41287692484
"1007","FDJ28","OUT013",3042.99052740435
"1008","FDP40","OUT045",1929.17023506077
"1009","FDJ38","OUT045",3204.72343363751
"1010","NCC54","OUT017",4074.03751472906
"1011","NCZ41","OUT046",1997.02080034958
"1012","FDK38","OUT019",524.271992532385
"1013","FDU52","OUT013",2479.23596124694
"1014","FDC40","OUT046",1247.50415109476
"1015","NCR30","OUT017",1447.73554913876
"1016","NCN18","OUT017",2017.35707197247
"1017","FDB50","OUT035",1421.51975271974
"1018","FDG04","OUT013",3006.54468463981
"1019","FDR26","OUT035",2922.52038530633
"1020","NCT17","OUT018",2710.92412026044
"1021","FDX35","OUT027",5082.91525244515
"1022","FDS12","OUT046",2010.1949010751
"1023","NCZ29","OUT027",3452.59413527829
"1024","FDB38","OUT010",908.056928756236
"1025","FDP12","OUT013",720.114029556542
"1026","FDP22","OUT046",884.653088514637
"1027","FDS26","OUT018",3791.28239582669
"1028","FDR52","OUT046",3059.9852313046
"1029","DRJ13","OUT046",2540.55755736784
"1030","FDU48","OUT027",3544.36029444796
"1031","FDE29","OUT035",1095.01651105488
"1032","NCT29","OUT049",2040.01670433809
"1033","DRK37","OUT018",2699.26897447305
"1034","FDK55","OUT046",1429.91879320578
"1035","FDR07","OUT046",1575.86476212097
"1036","FDO21","OUT027",5054.88971310804
"1037","FDK46","OUT049",4207.01389414592
"1038","FDB12","OUT045",1819.9205653535
"1039","FDT31","OUT027",4492.44497052677
"1040","FDJ33","OUT045",2123.35750369162
"1041","FDC26","OUT027",3222.13671184879
"1042","NCQ02","OUT045",3066.10048984655
"1043","FDP08","OUT010",1367.43869731158
"1044","FDB11","OUT027",5048.97856647129
"1045","FDV55","OUT013",2395.56799331886
"1046","FDW20","OUT049",2086.17445037904
"1047","NCJ18","OUT019",-61.8405097931432
"1048","FDC41","OUT018",912.097340962705
"1049","FDE14","OUT027",3164.73546346702
"1050","FDG35","OUT013",2904.29229879676
"1051","FDF45","OUT035",1182.9463168676
"1052","FDS19","OUT027",2787.85669252123
"1053","FDS58","OUT019",689.065793308165
"1054","FDA26","OUT017",3767.74469622374
"1055","FDM32","OUT049",1563.06292964015
"1056","FDL45","OUT046",2022.46909418628
"1057","FDZ55","OUT049",2686.43377062474
"1058","FDY37","OUT049",2438.3023095149
"1059","FDO46","OUT046",3079.90364202711
"1060","FDQ60","OUT046",1954.37003397362
"1061","FDA19","OUT018",1843.00549558528
"1062","FDL15","OUT046",2461.15883693212
"1063","FDM10","OUT018",3079.11932071437
"1064","NCL05","OUT017",989.146513311067
"1065","DRK49","OUT010",-1049.83333381489
"1066","NCE18","OUT027",5392.99975540169
"1067","FDG40","OUT049",669.962814616194
"1068","DRI59","OUT045",3623.19732941519
"1069","FDK28","OUT035",4165.71646509581
"1070","NCD06","OUT019",-1183.65496949354
"1071","FDO11","OUT019",2118.43765890884
"1072","FDK27","OUT046",1934.65695272765
"1073","FDT43","OUT027",2332.06664116608
"1074","FDD38","OUT018",1456.64448590922
"1075","FDA16","OUT049",3562.07788887867
"1076","FDL14","OUT027",3983.56519731308
"1077","NCM17","OUT049",827.329162837888
"1078","FDD20","OUT045",2130.52400047003
"1079","FDA40","OUT045",1570.25778786817
"1080","FDL43","OUT045",1381.44003952299
"1081","FDV15","OUT045",1732.29630108464
"1082","FDE52","OUT046",1467.34705587693
"1083","NCL17","OUT010",538.601598259175
"1084","NCJ31","OUT045",3822.96765503313
"1085","FDR60","OUT045",1359.23813780629
"1086","NCA18","OUT035",1966.36704470152
"1087","FDS21","OUT027",2537.7224133526
"1088","FDW09","OUT035",1465.86446929169
"1089","FDL26","OUT035",2647.2419441502
"1090","FDS47","OUT018",1150.49552502499
"1091","FDC39","OUT046",3203.56837887659
"1092","FDT51","OUT035",1992.24872386877
"1093","FDK40","OUT035",4284.66918411075
"1094","NCG19","OUT045",3760.06695349789
"1095","FDZ07","OUT046",1088.21664381985
"1096","FDF08","OUT027",2964.72958039504
"1097","FDO04","OUT013",931.288434096169
"1098","FDK41","OUT018",1030.18347838489
